RECORDID,DAM_NAME,OTHER_DAM_NAME,DAM_FORMER_NAME,STATEID,NIDID,LONGITUDE,LATITUDE,SECTION,COUNTY,RIVER,CITY,DISTANCE,OWNER_NAME,OWNER_TYPE,DAM_DESIGNER,PRIVATE_DAM,DAM_TYPE,CORE,FOUNDATION,PURPOSES,YEAR_COMPLETED,YEAR_MODIFIED,DAM_LENGTH,DAM_HEIGHT,STRUCTURAL_HEIGHT,HYDRAULIC_HEIGHT,NID_HEIGHT,MAX_DISCHARGE,MAX_STORAGE,NORMAL_STORAGE,NID_STORAGE,SURFACE_AREA,DRAINAGE_AREA,HAZARD,EAP,INSPECTION_DATE,INSPECTION_FREQUENCY,STATE_REG_DAM,STATE_REG_AGENCY,SPILLWAY_TYPE,SPILLWAY_WIDTH,OUTLET_GATES,VOLUME,NUMBER_OF_LOCKS,LENGTH_OF_LOCKS,WIDTH_OF_LOCKS,FED_FUNDING,FED_DESIGN,FED_CONSTRUCTION,FED_REGULATORY,FED_INSPECTION,FED_OPERATION,FED_OWNER,FED_OTHER,SOURCE_AGENCY,STATE,SUBMIT_DATE,URL_ADDRESS,CONG_NAME,PARTY,CONG_DIST,OTHERSTRUCTUREID,NUMSEPARATESTRUCTURES,PERMITTINGAUTHORITY,INSPECTIONAUTHORITY,ENFORCEMENTAUTHORITY,JURISDICTIONALDAM,EAP_LAST_REV_DATE
65244,OKNONAME 113062,NA,OKNONAME 113062,NA,OK13044,-96.37645711,36.41635697,6,OSAGE,TR-SUNSET CR,HOMINY,5,CAROL FRENCHMAN,P,NA,NA,RE,HEZ,SZ,O,1950,NA,320,28,28,28,28,1736,50,25,50,4,NA,L,NR,11/26/01,5,Y,OWRB,C,1,V: 1;,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,OK,OK,22-Jun-18,NA,Frank D. Lucas (R),R,OK03,NA,0,Y,Y,Y,Y,NA
28932,HYDRO FLO RESERVOIR,HYDRO FLO RESERVOIR,NA,NA,KY00723,-83.69555556,37.71777778,NA,WOLFE,TR-CHESTER CREEK,GLENCAIRN,5,US FOREST SERVICE,P,UNKNOWN,N,RE,NA,NA,R,1958,NA,235,25,25,25,25,NA,23.8,23,23.8,2,0.04,L,NR,11/14/13,5,Y,KY DIVISION OF WATER,U,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,KY,KY,17-Jul-18,NA,Andy Barr (R),R,KY06,NA,0,Y,Y,Y,Y,NA
10280,PAULK POND DAM WEST,E. PAULK LAKE DAM,NA,NA,GA00954,-83.301944,31.613056,NA,IRWIN,UNKNOWN,MYSTIC ENVIRONS,NA,"PAULK, ELMER",P,USDA NRCS,N,RE,X,U,I,1963,NA,975,11,NA,NA,11,NA,102,44,102,14,213,L,NR,NA,5,N,GA-SAFE DAMS PROGRAM,U,0,X,0,0,0,0,NA,USDA NRCS,USDA NRCS,NA,NA,NA,NA,NA,GA,GA,3-Jul-18,NA,Austin Scott (R),R,GA08,NA,0,N,Y,N,Y,NA
57056,MOOSE BROOK DAM,CARPENTERS BROOK,NA,NA,NH01053,-72.0011,42.9966,NA,HILLSBOROUGH,MOOSE BROOK,HANCOCK,0,NH FISH AND GAME DEPARTMENT,S,NA,N,REST,X,U,R,1977,NA,150,9,0,0,9,2406,452,132,452,80,5.5,L,NR,10/23/17,6,Y,NHDES DAM BUREAU,U,78,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NH,NH,20-Jun-18,NA,Ann M. Kuster (D),D,NH02,NA,0,Y,Y,Y,Y,NA
70767,LANCASTER CO WTRWRKS DAM,NA,NA,NA,SC01185,-80.7538738,34.70164789,NA,LANCASTER,BEAR CREEK,NA,0,LANCASTER WATER SEWER DISTRICT COMMISSION,L,NA,N,RE,IEK,RSK,S,1962,NA,425,16,NA,NA,16,NA,1125,725,1125,90,NA,H,Y,10/16/17,2,Y,SC DHEC,U,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,SC,SC,17-Aug-18,NA,Ralph Norman (R),R,SC05,NA,0,Y,Y,Y,Y,NA
37401,ELDERS LAKE DAM \(DRY),ELDERS LAKE DAM \(DRY),NA,NA,MO30592,-91.37700512,38.02607287,NA,CRAWFORD,TR-MERAMEC RIVER,STEELVILLE,4,FRANK ELDERS,P,NA,N,RE,X,U,R,1965,NA,NA,29,29,NA,29,NA,217,121,217,14,234,H,NR,NA,0,N,NA,NA,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,MO,MO,25-May-18,NA,Jason Smith (R),R,MO08,NA,0,N,N,N,N,NA
87338,BALDWIN POND,NA,NA,NA,VT00309,-73.05371094,44.22721481,NA,ADDISON,LEWIS CREEK-TR,STARKSBORO,0,ROBERT FULLER,P,UNKNOWN,N,CNSTST,FCK,SK,R,1900,NA,93,10,10,10,10,NA,27,0,27,9,0.305,S,NR,7/29/15,3,Y,DEC,NA,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,VT,VT,17-Aug-18,NA,Peter Welch (D),D,VT00,NA,0,Y,Y,Y,Y,NA
48268,PAINE,NA,NA,NA,MT02705,-106.102,47.5859,S17 21N 44E,MCCONE,KVAM COULEE,NONE,NA,EDWARD E PAINE,P,USDA NRCS,N,RE,NA,NA,P,1976,NA,300,26,NA,26,26,NA,92,49,92,NA,0.75,L,NR,NA,0,Y,DNRC,NA,30,NA,0,0,0,0,USDA NRCS,USDA NRCS,NA,NA,NA,NA,NA,NA,MT,MT,17-Jul-18,NA,Greg Gianforte (R),R,MT00,NA,0,Y,Y,Y,Y,NA
31621,LITTLE BENNETT GOLF COURSE,NA,NA,NA,MD00343,-77.290443,39.286595,NA,MONTGOMERY,DARK BRANCH,NA,0,MONTGOMERY COUNTY REVENUE AUTHORITY,L,CHARLES P JOHNSON AND ASSOC,N,RE,X,U,IS,1992,1993,500,22,NA,NA,22,620,75,42,75,7,0.2,L,NR,2/15/13,5,Y,MD DAM SAFETY,C,50,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,MD,MD,23-Jul-18,NA,David Trone (D),D,MD06,NA,0,Y,Y,Y,Y,NA
41052,TUSCUMBIA WS STR NUMBER 8 DAM,NA,TUSCUMBIA WATERSHED STRUCTURE 8 DAM,NA,MS01186,-88.48601036,34.86289662,32,ALCORN,UNT OF TICK CREEK,CORINTH,NA,TUSCUMBIA RIVER WATER MANAGEMENT DISTRICT,L,USDA NRCS,N,RE,X,SZ,C,1975,NA,2240,38,NA,32,38,NA,10728,770,10728,164,15.052,H,Y,5/5/16,5,Y,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,U,0,U,0,0,0,0,USDA NRCS,USDA NRCS,USDA NRCS,NA,USDA NRCS,NA,NA,NA,MS,MS,3-Aug-18,NA,Trent Kelly (R),R,MS01,NA,0,Y,Y,Y,Y,13-May-11
15237,HOUND DOG WATERSHED SITE B-4,HOUND DOG 2017,0,NA,IA00380,-95.58630371,40.60609818,",,S19,T067N,R41W",FREMONT,TR-NISHNABOTNA RIVER,HAMBURG,NA,FREMONT CO SWCD,L,USDA NRCS,N,RE,HZ,SZ,PC,1963,NA,308,41,NA,NA,41,NA,50,33,50,3,0.25,L,NR,NA,0,Y,IOWA DNR,U,0,U,10061,0,0,0,USDA NRCS,USDA NRCS,USDA NRCS,NA,NA,NA,NA,NA,IA,IA,26-Jul-18,NA,Cindy Axne (D),D,IA03,NA,0,Y,Y,Y,Y,NA
30441,CLEAR POND WEST DIKE,NA,NA,NA,MA00541,-72.6608275,42.18435628,HOLYOKE,NA,TRIBUTARY OF PAUCATUCK BROOK,NA,0,"CITY OF HOLYOKE, OFFICE OF THE MAYOR",L,NA,NA,RE,X,U,S,1900,NA,150,19,NA,7,19,NA,310,125,310,NA,NA,L,NR,8/14/09,10,Y,DEPARTMENT OF CONSERVATION AND RECREATION,N,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,MA,MA,3-Jul-18,NA,Richard E. Neal (D),D,MA01,NA,0,Y,Y,Y,Y,NA
28453,PLUM CREEK FRS NO 11,PLUM CREEK FRS NO 11,0,NA,KY00126,-85.35777778,38.17416667,NA,SHELBY,PLUM CREEK,WATERFORD,NA,SHELBY COUNTY SCD,L,USDA/USDA NRCS,N,RE,NA,RSZ,C,1960,NA,640,25,25,25,25,NA,472,57,472,13,1.2,L,NR,12/17/13,5,Y,KY DIVISION OF WATER,U,0,U,0,0,0,0,USDA NRCS,USDA NRCS,USDA NRCS,NA,USDA NRCS,NA,NA,NA,KY,KY,17-Jul-18,NA,Thomas Massie (R),R,KY04,NA,0,Y,Y,Y,Y,NA
32163,LIBBY BROOK,LIBBY BROOK,0,NA,ME00493,-67.846667,46.753333,NA,AROOSTOOK,LIBBY,FORT FAIRFIELD,NA,FORT FAIRFIELD,L,USDA NRCS,Y,PGRE,XEK,SK,CD,1965,NA,390,53,53,51,53,NA,405,350,405,7,NA,H,Y,5/8/15,6,Y,MEMA,U,4,X,0,0,0,0,USDA NRCS,USDA NRCS,USDA NRCS,NA,USDA NRCS,NA,NA,NA,ME,ME,14-Aug-18,NA,Jared F. Golden (D),D,ME02,NA,0,Y,Y,Y,Y,20-Mar-18
4855,EWING,NA,NA,NA,CA00903,-123.1673,40.5629,NA,TRINITY,EWING GULCH,0.7,0.7,TRINITY COUNTY WATERWORKS DISTRICT 1,L,NA,N,RE,X,S,S,1972,NA,550,63,0,58,63,0,0,887,887,43,0.69,S,N,5/22/18,1,Y,"DWR, SAFETY OF DAMS",U,0,NA,654475,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,CA,CA,30-Jul-18,NA,Jared Huffman (D),D,CA02,NA,0,Y,Y,Y,Y,NA
3224,RODGERS LAKE NO 1 DAM,RODGERS LAKE NO 1 DAM,NA,NA,AR01057,-91.45833333,34.21972222,"S32,T05S,R04W",ARKANSAS,MILL BAYOU-TR,NONE,0,L ROGERS,P,NA,NA,RE,NA,NA,I,1954,NA,420,NA,8,6,8,170,65,41,65,8.5,NA,L,NR,NA,0,N,ANRC,NA,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,AR,AR,6-Jul-18,NA,Eric A. â€œRickâ€ù Crawford (R),R,AR01,NA,0,N,N,N,N,NA
5243,MARINA LAGOON,MARINA LAGOON,NA,NA,CA01429,-122.2913,37.5693,NA,SAN MATEO,BELMOUNT SLOUGH,NA,0,CITY OF SAN MATEO,L,NA,N,RE,X,S,CR,1953,NA,350,17,0,14,17,0,0,1600,1600,200,8.5,L,N,12/13/17,1,Y,"DWR, SAFETY OF DAMS",U,0,NA,5000,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,CA,CA,30-Jul-18,NA,Jackie Speier (D),D,CA14,NA,0,Y,Y,Y,Y,NA
19477,LAKE LE-AQUA-NA DAM,LAKE LE-AQUA-NA,NA,NA,IL00137,-89.8283,42.4183,17;28N;6E;4,STEPHENSON,WADDAMS CREEK,LENA,3,ILLINOIS DEPARTMENT OF NATURAL RESOURCES,S,ILLINOIS DEPT. OF CONSERVATION,N,RE,X,U,R,1955,NA,680,44,NA,NA,44,3971,1013,557,1013,47,3.7,S,Y,5/24/17,3,Y,IDNR,U,67,U,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,IL,IL,23-Jul-18,NA,Cheri Bustos (D),D,IL17,NA,0,Y,Y,Y,Y,NA
70207,GEORGE OTT DAM,NA,SCNONAME 02054,NA,SC00335,-81.61184635,33.78956096,NA,AIKEN,MCTIER CREEK,NA,0,TERRY HUFFSTATLER,P,NA,N,RE,XZ,UZ,R,1953,NA,350,16,NA,NA,16,NA,60,32,60,9,NA,L,NR,8/8/17,5,Y,SC DHEC,C,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,SC,SC,17-Aug-18,NA,Joe Wilson (R),R,SC02,NA,0,Y,Y,Y,Y,NA
50313,LAKE ELTON DAM,NA,NA,NA,NC01037,-78.898,35.926,NA,DURHAM,NORTHEAST CREEK-TR,PARKWOOD,2,ELTON BLAIR CLEMENTS,P,NA,NA,RE,NA,NA,R,1962,NA,480,NA,25,23,25,33,155,128,155,13,0.95,H,N,2/17/16,0,Y,DEQ,NA,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NC,NC,2-Aug-18,NA,G. K. Butterfield (D),D,NC01,NA,0,Y,Y,Y,Y,NA
73439,PRAIRE DOG CREEK DAM,NA,NA,NA,SD01203,-103.145,45.648333,NA,HARDING,TR-GRAND RIVER,NONE,NA,HARRY BLAIR AND SON,P,USDA NRCS,N,RE,X,U,I,1951,NA,465,25,25,25,25,945,161,135,161,NA,NA,L,NR,NA,0,Y,DENR,NA,0,NA,0,0,0,0,NA,USDA NRCS,NA,NA,NA,NA,NA,NA,SD,SD,18-Jun-18,NA,Dusty Johnson (R),R,SD00,NA,0,Y,Y,Y,Y,NA
69679,FAJARDO DAM,FAJARDO DAM,FAJARDO DAM,NA,PR00077,-65.672,18.32369,NA,FAJARDO,FAJARDO RIVER,FAJARDO,3,PUERTO RICO AQUEDUCT AND SEWER AUTHORITY,U,GOLDER ASSOCIATES,N,RE,IEK,SK,S,2002,2005SO,1654,115,115,111.52,115,787.54,4455,4455,4455,NA,NA,H,Y,NA,3,Y,PREPA,U,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,PR,PR,19-Jun-18,NA,Jenniffer Gonzalez-Colon (R),R,PR98,NA,0,Y,Y,Y,Y,NA
11442,REGENTS LAKE DAM,NA,NA,NA,GA02453,-84.191389,33.288611,NA,SPALDING,UNKNOWN,GRIFFIN,0,L&C PARTNERSHIP; TR-LAKE FOREST LLC; KIMBERLY FAULKNER,P,UNKNOWN,N,RE,X,U,O,1950,NA,600,19,NA,NA,19,NA,122,65,122,10,142,L,NR,NA,5,N,GA-SAFE DAMS PROGRAM,U,0,X,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,GA,GA,3-Jul-18,NA,A. Drew Ferguson IV (R),R,GA03,NA,0,N,Y,N,Y,NA
90260,SURANYI STOCK,SURANYI,NA,NA,WY00575,-104.1652778,44.71555556,27,CAMPBELL,SURANYI DRAW,ARVADA,NA,"ODEGARD LAND, LLC.",P,USDA NRCS,N,RE,HEK,SZ,P,1953,NA,460,29,29,24,29,NA,88,56,88,6,NA,L,NR,6/17/16,5,Y,SEO,U,35,V1,14000,0,0,0,NA,USDA NRCS,NA,NA,NA,NA,NA,NA,WY,WY,17-May-18,NA,Liz Cheney (R),R,WY00,NA,0,Y,Y,Y,Y,NA
40252,GREGORY LAKE MS00315 DAM,NA,NA,NA,MS00315,-88.82740352,33.96261491,12,CHICKASAW,NA,NA,0,NA,P,NA,N,RE,X,NA,R,NA,NA,NA,12,NA,NA,12,NA,56,0,56,NA,NA,L,NR,NA,0,Y,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,U,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,MS,MS,3-Aug-18,NA,Trent Kelly (R),R,MS01,NA,0,Y,Y,Y,Y,NA
36624,FISHER LAKE DAM,FISHER LAKE DAM,NA,NA,MO20354,-94.60744751,36.61939346,NA,MCDONALD,TR-ELK PRAIRIE RIVER,TIFF CITY,4,C. E. FISHER,P,NA,N,RE,HEZ,RZ,IPR,1967,NA,380,40,41,NA,41,1020,266,266,266,20,790,L,N,10/31/11,0,Y,DAM AND RESERVOIR SAFETY PROG,U,30,V,180000,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,MO,MO,25-May-18,NA,Billy Long (R),R,MO07,NA,0,Y,Y,Y,Y,NA
12933,NEWNAN WATERWORKS DAM # 1,NA,NA,NA,GA04190,-84.81224,33.35363,NA,COWETA,SANDY CREEK,NA,0,NEWNAN WATERWORKS SEWERAGE AND LIGHT COMMISSION,L,UNKNOWN,N,RE,X,U,S,NA,NA,455,36,NA,NA,36,NA,690,0,690,28,NA,H,Y,1/25/17,1,N,GA-SAFE DAMS PROGRAM,U,0,X,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,GA,GA,3-Jul-18,NA,A. Drew Ferguson IV (R),R,GA03,NA,0,N,N,N,Y,NA
57157,LAKE MOHAWK DAM,NA,NA,NA,NJ00017,-74.64335,41.03291667,SPARTA TOWNSHIP,SUSSEX,WALLKILL RIVER,NA,0,LAKE MOHAWK COUNTRY CLUB,P,NA,NA,PGRE,NA,NA,R,1927,NA,580,20,NA,NA,20,3900,14220,8220,14220,777,4.3,H,Y,4/13/17,0,Y,NJDEP,NA,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NJ,NJ,15-May-18,NA,Mikie Sherrill (D),D,NJ11,NA,0,Y,Y,Y,Y,26-Jul-17
52109,PIERSON POND DAM,NA,NA,NA,NC05348,-80.77028,35.20194,NA,MECKLENBURG,BRIER CREEK-TR,CHARLOTTE,0,LISA V. MAGEE,P,NA,NA,RE,NA,NA,C,NA,1998,160,NA,17.06,17.06,17.06,NA,8.97,5.1,8.97,0.75,NA,H,Y,12/21/17,0,Y,DEQ,NA,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NC,NC,2-Aug-18,NA,Alma S. Adams (D),D,NC12,NA,0,Y,Y,Y,Y,13-Dec-16
14755,KANEHA RESERVOIR,NA,NA,NA,HI00015,-159.371343,22.131118,NA,KAUAI,TR-KEALIA STREAM OFFSTREAM,KEALIA,5,CORNERSTONE HAWAII HOLDINGS LLC (MCCLOSKEY),P,NA,N,RE,X,U,I,1910,NA,410,46,51,43,51,NA,420,356,420,14.1,0.7,H,Y,4/16/18,5,Y,DLNR,U,20,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,HI,HI,20-Jul-18,NA,Tulsi Gabbard (D),D,HI02,NA,1,Y,Y,Y,Y,29-Sep-17
13123,LAKE NORA DAM,NA,NA,NA,GA04598,-83.701944,34.595278,NA,WHITE,UNNAMED TRIBUTARY,NA,0,"BARTLETT, GEORGE",P,HUDSON,N,RE,H,S,R,1972,NA,285,60,NA,NA,60,NA,310,262,310,17,147,H,Y,2/6/13,1,N,GA-SAFE DAMS PROGRAM,U,0,X,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,GA,GA,3-Jul-18,NA,Doug Collins (R),R,GA09,NA,0,N,Y,N,Y,NA
14681,PENLAND LAKE DAM,NA,NA,NA,GA08549,-84.376944,34.635,NA,GILMER,NA,NA,0,SAM PENLAND,P,UKNOWN,N,RE,X,U,R,NA,NA,NA,25,NA,NA,25,NA,43,16,43,3,NA,L,NR,NA,5,N,GA-SAFE DAMS PROGRAM,U,0,X,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,GA,GA,3-Jul-18,NA,Doug Collins (R),R,GA09,NA,0,N,Y,N,Y,NA
4263,CONCOW,WILENOR,NA,NA,CA00277,-121.5281,39.7636,NA,BUTTE,CONCOW CREEK,4,4,THERMALITO WATER AND SEWER DISTRICT,U,NA,N,VA,X,R,HS,1925,NA,335,94,0,92.25,94,0,0,6370,6370,280,14.88,H,N,5/3/18,1,Y,"DWR, SAFETY OF DAMS",U,0,NA,6311,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,CA,CA,30-Jul-18,NA,Doug LaMalfa (R),R,CA01,NA,0,Y,Y,Y,Y,NA
21688,WRIGHT LAKE DAM,NA,NA,NA,IN00821,-86.11861,39.169443,"S30,T9N,R4E",BROWN,UNNAMED TRIBUTARY MOUNT LIBERTY CREEK,NA,0,BLAINE WRIGHT,P,CREEL SPRAGUE,N,RE,HEZ,RSZ,NA,1970,NA,255,30,30,30,30,127,70,45,70,5,0.24,H,Y,10/10/15,2,Y,IDNR,U,15,U,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,IN,IN,11-May-18,NA,Trey Hollingsworth (R),R,IN09,NA,0,Y,Y,Y,Y,NA
20334,MEISENHEIMER POND DAM 2,NA,NA,NA,IL40065,-90.017606,39.373485,30;11N;8W;3,MACOUPIN,TR- SOLOMON CREEK E,HAGAMAN,7,KENNY MEISENHEIMER,P,USDA NRCS,N,RE,HEK,SK,P,1979,NA,200,26,NA,NA,26,105,18,13,18,1,0.008,L,NR,NA,0,N,IDNR-OWR,U,14,U,5817,0,0,0,NA,USDA NRCS,NA,NA,NA,NA,NA,NA,USDA NRCS,IL,2-Jul-18,NA,Rodney Davis (R),R,IL13,NA,0,N,N,N,N,NA
66273,GARRETT H.M.,NA,GARRETT H.M.,NA,OK21393,-98.07418309,34.57618128,7,STEPHENS,TR LITTLE BEAVER CREEK,OIL CITY,4,TERRY LYNN GARRETT,P,N/A,NA,RE,HEZ,SZ,O,1960,NA,250,15,14,11,15,870,51,25,51,2,NA,L,NR,10/28/11,5,Y,OWRB,C,1,V: 1;,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,OK,OK,22-Jun-18,NA,Tom Cole (R),R,OK04,NA,0,Y,Y,Y,Y,NA
35658,BAY LAKE DAM,BAY LAKE DAM,NA,NA,MO11405,-92.10100126,39.14451848,NA,AUDRAIN,TR-YOUNGS CREEK,MEXICO,10,DONALD BAY,P,NA,N,RE,X,U,R,1977,NA,NA,15,15,NA,15,NA,128,80,128,16,60,L,NR,NA,0,N,NA,NA,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,MO,MO,25-May-18,NA,Vicky Hartzler (R),R,MO04,NA,0,N,N,N,N,NA
15755,AMOS/EVERLY DAM,AUBREY EVERLY,NA,NA,IA00908,-93.45120239,41.7743988,",NE,S06,T080N,R22W",POLK,TR-SKUNK RIVER,COLFAX,NA,M.AMOS & A.EVERLY,P,USDA NRCS,N,RE,HZ,SZ,P,1968,NA,444,24,NA,NA,24,NA,68,31,68,4.2,0.41,L,NR,NA,0,Y,IOWA DNR,U,0,U,12001,0,0,0,NA,USDA NRCS,NA,NA,NA,NA,NA,NA,IA,IA,26-Jul-18,NA,Cindy Axne (D),D,IA03,NA,0,Y,Y,Y,Y,NA
44167,MS04977 LAKE DAM,NA,NA,NA,MS04977,-88.88687,33.46522,36,OKTIBBEHA,NA,NA,0,NA,P,NA,N,RE,X,NA,R,NA,NA,NA,13,NA,NA,13,NA,78,42,78,9,NA,U,NR,NA,0,Y,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,U,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,MS,MS,3-Aug-18,NA,Michael Guest (R),R,MS03,NA,0,Y,Y,Y,Y,NA
7566,LAKE ALBERT DAM,LAKE ALBERT,NA,NA,CT00170,-71.803967,41.820539,KILLINGLY,WINDHAM,QUADUCK BROOK TRIB,KILLINGLY,1,TRI LAKES LLC,P,NA,N,RE,NA,NA,R,1970,NA,260,15,NA,NA,15,1407,240,240,240,40,0.29,S,NR,7/9/99,7,Y,DEEP,NA,27,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,CT,CT,31-Oct-18,NA,Joe Courtney (D),D,CT02,NA,0,Y,Y,Y,Y,NA
15117,SCHLENSIG DAM,NA,NA,NA,IA00250,-95.66790009,41.89659882,",SW,S19,T082N,R41W",CRAWFORD,TR-SOUTH WILLOW CREEK,MISSOURI VALLEY,NA,ROGER D SCHLENSIG,P,USDA NRCS,N,RE,HZ,SZ,PS,1970,NA,433,41,NA,NA,41,NA,40,22,40,2,0.3,L,NR,NA,0,Y,IOWA DNR,U,0,U,13469,0,0,0,NA,USDA NRCS,NA,NA,NA,NA,NA,NA,IA,IA,26-Jul-18,NA,Steve King (R),R,IA04,NA,0,Y,Y,Y,Y,NA
63987,OKNONAME 095003,NA,OKNONAME 095003,NA,OK10079,-96.63436653,33.96498224,12,MARSHALL,ALBERTA CREEK,LAKE TEXOMA,1,JAMES B EVANS,P,N/A,NA,RE,HEZ,SZ,O,1968,NA,1170,25,25,25,25,1920,340,160,340,10,NA,L,NR,12/1/10,5,Y,OWRB,C,1,V: 1;,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,OK,OK,22-Jun-18,NA,Markwayne Mullin (R),R,OK02,NA,0,Y,Y,Y,Y,NA
52591,TEWAUKON WS-T-7,NELSON,0,NA,ND00046,-97.42144,46.00633,S19; T129N; R054W,SARGENT,WILD RICE RIVER-TR,N,NA,SARGENT CO WRD,L,USDA NRCS,N,RE,HEK,SK,C,1961,NA,650,40.6,50,NA,50,NA,411.1,24.9,411.1,4.9,1.8,S,Y,NA,0,Y,NDSWC,U,125,O1,62107,0,0,0,USDA NRCS,USDA NRCS,USDA NRCS,NA,NA,NA,NA,NA,ND,ND,27-Aug-18,NA,Kelly Armstrong (R),R,ND00,NA,0,Y,Y,Y,Y,NA
8664,LAKE OWAISSA FARMS DAM,LAKE OWAISSA FARMS,NA,NA,FL00464,-86.681642,30.729971,NA,OKALOOSA,TR-BAGGETT CR,WILKERSON BLUFF,6,MC CLESKEY,P,NA,N,RE,NA,NA,IR,1970,NA,520,15,12,15,15,57,59,48,59,4,NA,L,N,5/12/94,0,Y,NA,U,0,U,59,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,FL,FL,3-Aug-18,NA,Matt Gaetz (R),R,FL01,NA,0,Y,Y,Y,Y,NA
89681,SHAVERS FORK DAM,NA,NA,NA,WV07509,-78.01944,38.41944,NA,POCAHONTAS,NA,NA,0,SNOWSHOE MTN INC,P,NA,N,RE,NA,NA,O,1999,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,S,N,6/27/16,3,Y,DWWM,NA,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,WV,WV,27-Jul-18,NA,Abigail Davis Spanberger (D),D,VA07,NA,0,Y,Y,Y,Y,NA
27581,NA,NA,NA,NA,KS07451,-95.448068,37.61256,"16,28S, 18E",NEOSHO,TURKEY CREEK-TR,SHAW,6,LDH FARMS INC,P,"UNKNOWN,",N,RE,X,U,R,1989,NA,800,24.3,NA,NA,24.3,NA,131,40.7,131,7,0.961,L,NR,5/13/03,0,N,KS DEPT. OF AGRICULTURE,NA,37,X,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,KS,KS,2-Jul-18,NA,"Steven C. Watkins, Jr. (R)",R,KS02,NA,0,N,N,N,N,NA
84904,ARWA SLUDGE LAGOON DAM,NA,NA,NA,VA041047,-77.5186,37.2236,NA,CHESTERFIELD,TR-APPOMATTOX RIVER,NA,3.3,ARWA (APPOMATTOX RIVER WATER AUTHORITY),U,NA,N,RE,NA,NA,O,NA,NA,3200,73,73,73,73,NA,435,415,435,20.8,NA,L,Y,NA,1,Y,DEPARTMENT OF CONSERVATION AND RECREATION,NA,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,VA,VA,23-Jul-18,NA,A. Donald McEachin (D),D,VA04,NA,0,Y,Y,Y,Y,NA
6109,FAIRMONT PARK,BLIDE,NA,NA,CO00659,-107.696311,39.049767,NA,DELTA,LEROUX CREEK-TR,HOTCHKISS,25,LEROUX CREEK WATER USERS ASSOCIATION,P,NA,Y,RE,HEZ,RSZ,I,1908,NA,550,18,18,18,18,207,91,77,91,4,NA,L,NR,7/18/14,6,Y,DWR,N,12,U;S,19067,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,CO,CO,12-Jul-18,NA,Scott R. Tipton (R),R,CO03,NA,0,Y,Y,Y,Y,NA
